date,capital,position,price,total_value,daily_return,cummax,drawdown
2021-08-20,119024.69816,0,4.83,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-23,119024.69816,0,4.91,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-24,119024.69816,0,4.96,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-25,119024.69816,0,4.97,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-26,119024.69816,0,4.89,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-27,119024.69816,0,4.9,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-30,119024.69816,0,4.88,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-31,119024.69816,0,4.88,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-01,119024.69816,0,4.95,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-02,119024.69816,0,4.95,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-03,119024.69816,0,4.92,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-06,119024.69816,0,5.0,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-07,119024.69816,0,5.07,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-08,119024.69816,0,5.04,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-09,119024.69816,0,5.04,119024.69816,0.0,130968.865084,-9.119852200245706
2021-09-10,-47.471664,23384,5.09,118977.088336,-0.0003999995356930297,130968.865084,-9.156204217169318
2021-09-13,-47.471664,23384,5.06,118275.568336,-0.005896261287037574,130968.865084,-9.69184297341117
2021-09-14,-47.471664,23384,5.0,116872.528336,-0.011862466777705083,130968.865084,-10.763120485894857
2021-09-15,-47.471664,23384,4.95,115703.328336,-0.010004061832551758,130968.865084,-11.655851746297934
2021-09-16,-47.471664,23384,4.89,114300.288336,-0.012126185306662984,130968.865084,-12.727129258781634
2021-09-17,-47.471664,23384,4.93,115235.648336,0.008183356434328326,130968.865084,-12.01294425045917
2021-09-22,-47.471664,23384,4.9,114534.128336,-0.006087699510784472,130968.865084,-12.54858300670102
2021-09-23,-47.471664,23384,4.92,115001.808336,0.0040833243924291995,130968.865084,-12.191490502539782
2021-09-24,-47.471664,23384,4.93,115235.648336,0.0020333593304620035,130968.865084,-12.01294425045917
2021-09-27,-47.471664,23384,4.96,115937.168336,0.006087699510784583,130968.865084,-11.47730549421732
2021-09-28,115657.028016,0,4.95,115657.028016,-0.0024163115592760187,130968.865084,-11.691203904209903
2021-09-29,115657.028016,0,4.92,115657.028016,0.0,130968.865084,-11.691203904209903
2021-09-30,115657.028016,0,4.94,115657.028016,0.0,130968.865084,-11.691203904209903
2021-10-08,115657.028016,0,5.01,115657.028016,0.0,130968.865084,-11.691203904209903
2021-10-11,115657.028016,0,5.01,115657.028016,0.0,130968.865084,-11.691203904209903
2021-10-12,115657.028016,0,4.95,115657.028016,0.0,130968.865084,-11.691203904209903
2021-10-13,115657.028016,0,5.01,115657.028016,0.0,130968.865084,-11.691203904209903
2021-10-14,-44.754192,23224,4.98,115610.765808,-0.00039999478452446,130968.865084,-11.726526962075853
2021-10-15,-44.754192,23224,5.01,116307.485808,0.00602642837914491,130968.865084,-11.194553199034427
2021-10-18,-44.754192,23224,4.95,114914.045808,-0.011980656191814543,130968.865084,-12.258500725117278
2021-10-19,-44.754192,23224,5.0,116075.245808,0.010104944019986517,130968.865084,-11.371877786714895
2021-10-20,-44.754192,23224,4.98,115610.765808,-0.004001542247589196,130968.865084,-11.726526962075853
2021-10-21,-44.754192,23224,5.0,116075.245808,0.004017618919430088,130968.865084,-11.371877786714895
2021-10-22,-44.754192,23224,5.04,117004.205808,0.00800308449517817,130968.865084,-10.662579435993004
2021-10-25,-44.754192,23224,5.05,117236.445808,0.0019848859141107233,130968.865084,-10.485254848312525
2021-10-26,-44.754192,23224,5.04,117004.205808,-0.001980953946525754,130968.865084,-10.662579435993004
2021-10-27,-44.754192,23224,4.97,115378.525808,-0.013894201398774286,130968.865084,-11.90385154975632
2021-10-28,-44.754192,23224,4.95,114914.045808,-0.004025705795313694,130968.865084,-12.258500725117278
2021-10-29,-44.754192,23224,4.98,115610.765808,0.006062966411991777,130968.865084,-11.726526962075853
2021-11-01,-44.754192,23224,4.97,115378.525808,-0.002008809459714822,130968.865084,-11.90385154975632
2021-11-02,-44.754192,23224,4.91,113985.085808,-0.012077117385940639,130968.865084,-12.96779907583917
2021-11-03,-44.754192,23224,4.89,113520.605808,-0.004074919071275662,130968.865084,-13.322448251200125
2021-11-04,-44.754192,23224,4.94,114681.805808,0.010228979943641026,130968.865084,-12.435825312797745
2021-11-05,114171.620976,0,4.92,114171.620976,-0.004448698975442977,130968.865084,-12.82537196701421
2021-11-08,114171.620976,0,4.92,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-09,114171.620976,0,4.92,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-10,114171.620976,0,4.89,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-11,114171.620976,0,4.97,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-12,114171.620976,0,4.97,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-15,114171.620976,0,4.96,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-16,114171.620976,0,4.96,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-17,114171.620976,0,4.96,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-18,114171.620976,0,4.92,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-19,114171.620976,0,4.97,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-22,114171.620976,0,4.98,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-23,114171.620976,0,4.99,114171.620976,0.0,130968.865084,-12.82537196701421
2021-11-24,-44.047024,22834,5.0,114125.952976,-0.0003999943209145318,130968.865084,-12.860241323155241
2021-11-25,-44.047024,22834,4.98,113669.272976,-0.004001543803941243,130968.865084,-13.208934884565506
2021-11-26,-44.047024,22834,4.94,112755.912976,-0.008035240976625557,130968.865084,-13.906322007386022
2021-11-29,112482.544328,0,4.93,112482.544328,-0.002424428491463626,130968.865084,-14.115049973246204
2021-11-30,112482.544328,0,4.91,112482.544328,0.0,130968.865084,-14.115049973246204
2021-12-01,112482.544328,0,4.92,112482.544328,0.0,130968.865084,-14.115049973246204
2021-12-02,112482.544328,0,4.93,112482.544328,0.0,130968.865084,-14.115049973246204
2021-12-03,-40.726984,22586,4.98,112437.553016,-0.00039998483559189335,130968.865084,-14.149402650862477
2021-12-06,-40.726984,22586,4.97,112211.693016,-0.002008759475296107,130968.865084,-14.321855851747392
